date,EPU_DUS
2015-12-18,86.5
2015-12-19,63.29
2015-12-20,55.79
2015-12-21,79.05
2015-12-22,77.14
2015-12-23,75.23
2015-12-24,58.39
2015-12-25,64.23
2015-12-26,122.65
2015-12-27,118.36
2015-12-28,106.39
2015-12-29,59.15
2015-12-30,90.42
2015-12-31,59.74
2016-01-01,102.81
2016-01-02,71.43
2016-01-03,163.65
2016-01-04,106.94
2016-01-05,52.8
2016-01-06,30.4
2016-01-07,56.4
2016-01-08,62.21
2016-01-09,73.93
2016-01-10,115.76
2016-01-11,65.1
2016-01-12,67.32
2016-01-13,130.12
2016-01-14,72.92
2016-01-15,67.14
2016-01-16,137.85
2016-01-17,126.15
2016-01-18,71.03
2016-01-19,81.9
2016-01-20,70.19
2016-01-21,110.2
2016-01-22,68.43
2016-01-23,76.65
2016-01-24,62.13
2016-01-25,55.72
2016-01-26,78.09
2016-01-27,39.01
2016-01-28,59.62
2016-01-29,41.51
2016-01-30,79.82
2016-01-31,94.57
2016-02-01,183.2
2016-02-02,117.91
2016-02-03,73.51
2016-02-04,40.73
2016-02-05,41.41
2016-02-06,78.95
2016-02-07,60.29
2016-02-08,88.26
2016-02-09,38.4
2016-02-10,77.84
2016-02-11,106.25
2016-02-12,74.63
2016-02-13,45.01
2016-02-14,110.8
2016-02-15,67.33
2016-02-16,48.57
2016-02-17,108.64
2016-02-18,117.33
2016-02-19,85.85
2016-02-20,80.64
2016-02-21,78.42
2016-02-22,55.88
2016-02-23,57.33
2016-02-24,62.26
2016-02-25,57.5
2016-02-26,41.87
2016-02-27,126.51
2016-02-28,97.94
2016-02-29,65.74
2016-03-01,49.35
2016-03-02,41.64
2016-03-03,48.6
2016-03-04,46.74
2016-03-05,128.08
2016-03-06,112.51
2016-03-07,59.99
2016-03-08,77.42
2016-03-09,46.99
2016-03-10,30.22
2016-03-11,29.26
2016-03-12,68.49
2016-03-13,108.23
2016-03-14,54.04
2016-03-15,45.63
2016-03-16,48.66
2016-03-17,40.06
2016-03-18,58.48
2016-03-19,32.84
2016-03-20,73.89
2016-03-21,89.85
2016-03-22,55.17
2016-03-23,87.98
2016-03-24,50.15
2016-03-25,36.39
2016-03-26,61.36
2016-03-27,53.45
2016-03-28,105.86
2016-03-29,69.82
2016-03-30,124.96
2016-03-31,36.42
2016-04-01,30.46
2016-04-02,61.05
2016-04-03,100.09
2016-04-04,38.89
2016-04-05,25.71
2016-04-06,36.17
2016-04-07,28.9
2016-04-08,30.25
2016-04-09,19.81
2016-04-10,66.3
2016-04-11,101.11
2016-04-12,34.46
2016-04-13,37.74
2016-04-14,21.42
2016-04-15,52.17
2016-04-16,82.72
2016-04-17,127.3
2016-04-18,63.08
2016-04-19,20.66
2016-04-20,41.3
2016-04-21,34.27
2016-04-22,112.29
2016-04-23,77.26
2016-04-24,57.8
2016-04-25,59.83
2016-04-26,49.42
2016-04-27,42.37
2016-04-28,20.3
2016-04-29,54.91
2016-04-30,45.03
2016-05-01,61.59
2016-05-02,72.72
2016-05-03,45.4
2016-05-04,44.1
2016-05-05,34.04
2016-05-06,31.3
2016-05-07,46.71
2016-05-08,57.56
2016-05-09,59.73
2016-05-10,62.97
2016-05-11,54.4
2016-05-12,50.82
2016-05-13,59.77
2016-05-14,31.04
2016-05-15,99.03
2016-05-16,82.79
2016-05-17,51.62
2016-05-18,32.08
2016-05-19,58.53
2016-05-20,25.94
2016-05-21,54.62
2016-05-22,113.01
2016-05-23,141.68
2016-05-24,66.06
2016-05-25,51.51
2016-05-26,23.07
2016-05-27,19.22
2016-05-28,41.02
2016-05-29,54.25
2016-05-30,35.86
2016-05-31,48.19
2016-06-01,48.39
2016-06-02,44.41
2016-06-03,54.72
2016-06-04,130.56
2016-06-05,151.85
2016-06-06,136.57
2016-06-07,127.93
2016-06-08,46.41
2016-06-09,49.67
2016-06-10,70.69
2016-06-11,71.81
2016-06-12,64.97
2016-06-13,60.21
2016-06-14,83.69
2016-06-15,79.47
2016-06-16,109.07
2016-06-17,71.03
2016-06-18,91.09
2016-06-19,54.65
2016-06-20,94.78
2016-06-21,137.6
2016-06-22,146.78
2016-06-23,125.3
2016-06-24,312.85
2016-06-25,586.55
2016-06-26,322.73
2016-06-27,254.28
2016-06-28,238.67
2016-06-29,146.63
2016-06-30,96.08
2016-07-01,108.22
2016-07-02,114.48
2016-07-03,148.63
2016-07-04,84.51
2016-07-05,89.02
2016-07-06,185.04
2016-07-07,117.71
2016-07-08,105.65
2016-07-09,124.74
2016-07-10,209.0
2016-07-11,93.07
2016-07-12,113.92
2016-07-13,58.42
2016-07-14,53.11
2016-07-15,34.4
2016-07-16,88.55
2016-07-17,172.45
2016-07-18,112.79
2016-07-19,39.89
2016-07-20,45.87
2016-07-21,37.63
2016-07-22,59.24
2016-07-23,40.99
2016-07-24,76.34
2016-07-25,78.34
2016-07-26,56.4
2016-07-27,122.84
2016-07-28,76.37
2016-07-29,78.16
2016-07-30,91.53
2016-07-31,117.46
2016-08-01,74.99
2016-08-02,55.54
2016-08-03,38.55
2016-08-04,42.64
2016-08-05,89.43
2016-08-06,76.61
2016-08-07,60.56
2016-08-08,108.83
2016-08-09,61.67
2016-08-10,81.76
2016-08-11,43.24
2016-08-12,63.0
2016-08-13,55.14
2016-08-14,137.71
2016-08-15,91.36
2016-08-16,105.49
2016-08-17,83.6
2016-08-18,59.73
2016-08-19,56.17
2016-08-20,53.76
2016-08-21,44.8
2016-08-22,39.89
2016-08-23,40.46
2016-08-24,43.23
2016-08-25,83.01
2016-08-26,117.24
2016-08-27,139.2
2016-08-28,86.28
2016-08-29,87.44
2016-08-30,46.48
2016-08-31,45.98
2016-09-01,38.52
2016-09-02,40.85
2016-09-03,11.49
2016-09-04,75.51
2016-09-05,145.01
2016-09-06,30.28
2016-09-07,22.17
2016-09-08,27.04
2016-09-09,35.65
2016-09-10,33.11
2016-09-11,50.18
2016-09-12,39.54
2016-09-13,67.65
2016-09-14,28.87
2016-09-15,30.61
2016-09-16,44.18
2016-09-17,26.59
2016-09-18,97.8
2016-09-19,74.44
2016-09-20,58.92
2016-09-21,31.41
2016-09-22,64.81
2016-09-23,60.71
2016-09-24,106.95
2016-09-25,53.57
2016-09-26,30.74
2016-09-27,56.95
2016-09-28,38.39
2016-09-29,51.81
2016-09-30,34.93
2016-10-01,59.96
2016-10-02,102.52
2016-10-03,78.99
2016-10-04,48.13
2016-10-05,65.03
2016-10-06,58.51
2016-10-07,57.08
2016-10-08,64.33
2016-10-09,102.18
2016-10-10,15.2
2016-10-11,54.57
2016-10-12,59.38
2016-10-13,50.64
2016-10-14,80.62
2016-10-15,98.91
2016-10-16,98.05
2016-10-17,115.14
2016-10-18,45.55
2016-10-19,61.32
2016-10-20,48.77
2016-10-21,34.08
2016-10-22,41.54
2016-10-23,85.95
2016-10-24,58.65
2016-10-25,114.51
2016-10-26,40.45
2016-10-27,85.31
2016-10-28,74.06
2016-10-29,76.83
2016-10-30,80.76
2016-10-31,95.82
2016-11-01,44.68
2016-11-02,60.79
2016-11-03,63.05
2016-11-04,87.98
2016-11-05,107.72
2016-11-06,121.17
2016-11-07,74.75
2016-11-08,119.44
2016-11-09,246.03
2016-11-10,272.71
2016-11-11,140.42
2016-11-12,178.53
2016-11-13,339.37
2016-11-14,263.29
2016-11-15,161.83
2016-11-16,135.29
2016-11-17,111.0
2016-11-18,176.29
2016-11-19,117.88
2016-11-20,111.02
2016-11-21,94.21
2016-11-22,102.35
2016-11-23,84.27
2016-11-24,84.01
2016-11-25,90.3
2016-11-26,69.39
2016-11-27,95.7
2016-11-28,96.79
2016-11-29,56.24
2016-11-30,63.67
2016-12-01,167.88
2016-12-02,144.2
2016-12-03,152.48
2016-12-04,137.3
2016-12-05,113.93
2016-12-06,158.64
2016-12-07,162.0
2016-12-08,125.48
2016-12-09,97.26
2016-12-10,130.24
2016-12-11,125.68
2016-12-12,99.45
2016-12-13,336.71
2016-12-14,53.87
2016-12-15,232.94
2016-12-16,53.13
2016-12-17,61.8
2016-12-18,149.81
2016-12-19,91.47
2016-12-20,59.25
2016-12-21,37.37
2016-12-22,50.35
2016-12-23,35.7
2016-12-24,67.43
2016-12-25,187.34
2016-12-26,155.98
2016-12-27,108.11
2016-12-28,161.59
2016-12-29,116.01
2016-12-30,141.16
2016-12-31,127.18
2017-01-01,235.1
2017-01-02,242.04
2017-01-03,89.85
2017-01-04,101.99
2017-01-05,134.47
2017-01-06,96.97
2017-01-07,110.23
2017-01-08,272.01
2017-01-09,121.76
2017-01-10,121.9
2017-01-11,124.56
2017-01-12,113.32
2017-01-13,135.56
2017-01-14,111.9
2017-01-15,188.29
2017-01-16,114.17
2017-01-17,160.96
2017-01-18,135.59
2017-01-19,95.56
2017-01-20,141.55
2017-01-21,151.63
2017-01-22,185.71
2017-01-23,154.77
2017-01-24,136.15
2017-01-25,175.14
2017-01-26,89.25
2017-01-27,135.05
2017-01-28,152.15
2017-01-29,186.22
2017-01-30,115.06
2017-01-31,139.29
2017-02-01,158.28
2017-02-02,113.53
2017-02-03,131.28
2017-02-04,88.69
2017-02-05,211.26
2017-02-06,150.83
2017-02-07,121.82
2017-02-08,118.99
2017-02-09,74.34
2017-02-10,231.24
2017-02-11,57.47
2017-02-12,162.36
2017-02-13,77.85
2017-02-14,120.2
2017-02-15,130.16
2017-02-16,89.07
2017-02-17,143.29
2017-02-18,87.44
2017-02-19,123.54
2017-02-20,66.08
2017-02-21,87.54
2017-02-22,226.71
2017-02-23,84.74
2017-02-24,99.0
2017-02-25,35.04
2017-02-26,121.6
2017-02-27,117.37
2017-02-28,114.25
2017-03-01,111.9
2017-03-02,125.27
2017-03-03,88.91
2017-03-04,89.26
2017-03-05,128.58
2017-03-06,104.29
2017-03-07,71.17
2017-03-08,124.51
2017-03-09,95.37
2017-03-10,81.65
2017-03-11,107.41
2017-03-12,167.79
2017-03-13,56.5
2017-03-14,122.3
2017-03-15,159.48
2017-03-16,91.44
2017-03-17,152.01
2017-03-18,91.27
2017-03-19,153.52
2017-03-20,161.69
2017-03-21,184.47
2017-03-22,65.8
2017-03-23,48.67
2017-03-24,106.37
2017-03-25,103.58
2017-03-26,152.82
2017-03-27,83.12
2017-03-28,89.73
2017-03-29,66.64
2017-03-30,91.55
2017-03-31,221.37
2017-04-01,208.81
2017-04-02,164.7
2017-04-03,115.76
2017-04-04,103.95
2017-04-05,75.28
2017-04-06,82.38
2017-04-07,67.93
2017-04-08,81.5
2017-04-09,90.35
2017-04-10,118.06
2017-04-11,41.86
2017-04-12,79.49
2017-04-13,59.73
2017-04-14,116.71
2017-04-15,74.38
2017-04-16,119.43
2017-04-17,119.99
2017-04-18,71.39
2017-04-19,93.31
2017-04-20,55.86
2017-04-21,124.51
2017-04-22,106.1
2017-04-23,171.29
2017-04-24,144.04
2017-04-25,58.82
2017-04-26,70.4
2017-04-27,63.06
2017-04-28,62.79
2017-04-29,74.46
2017-04-30,224.35
2017-05-01,97.49
2017-05-02,89.58
2017-05-03,86.79
2017-05-04,184.47
2017-05-05,72.21
2017-05-06,107.43
2017-05-07,170.8
2017-05-08,113.15
2017-05-09,84.95
2017-05-10,67.32
2017-05-11,49.78
2017-05-12,129.4
2017-05-13,88.54
2017-05-14,59.2
2017-05-15,169.44
2017-05-16,118.0
2017-05-17,62.79
2017-05-18,89.48
2017-05-19,87.23
2017-05-20,54.92
2017-05-21,119.98
2017-05-22,83.62
2017-05-23,64.98
2017-05-24,76.1
2017-05-25,51.65
2017-05-26,62.91
2017-05-27,54.56
2017-05-28,96.91
2017-05-29,50.67
2017-05-30,45.36
2017-05-31,168.16
2017-06-01,100.04
2017-06-02,61.36
2017-06-03,91.58
2017-06-04,125.66
2017-06-05,274.58
2017-06-06,85.3
2017-06-07,46.07
2017-06-08,33.16
2017-06-09,65.8
2017-06-10,67.27
2017-06-11,149.93
2017-06-12,98.63
2017-06-13,144.57
2017-06-14,48.72
2017-06-15,67.05
2017-06-16,80.07
2017-06-17,91.38
2017-06-18,147.78
2017-06-19,75.3
2017-06-20,93.24
2017-06-21,90.96
2017-06-22,93.79
2017-06-23,135.04
2017-06-24,80.87
2017-06-25,92.98
2017-06-26,44.92
2017-06-27,93.1
2017-06-28,95.31
2017-06-29,65.45
2017-06-30,111.89
2017-07-01,129.61
2017-07-02,168.71
2017-07-03,101.66
2017-07-04,57.7
2017-07-05,57.04
2017-07-06,76.45
2017-07-07,160.41
2017-07-08,107.61
2017-07-09,120.39
2017-07-10,92.94
2017-07-11,85.23
2017-07-12,70.04
2017-07-13,73.54
2017-07-14,90.61
2017-07-15,49.96
2017-07-16,147.91
2017-07-17,92.6
2017-07-18,88.82
2017-07-19,51.42
2017-07-20,100.4
2017-07-21,73.36
2017-07-22,64.94
2017-07-23,134.15
2017-07-24,305.98
2017-07-25,162.68
2017-07-26,80.27
2017-07-27,40.48
2017-07-28,45.32
2017-07-29,74.67
2017-07-30,126.82
2017-07-31,80.96
2017-08-01,70.77
2017-08-02,57.38
2017-08-03,61.0
2017-08-04,63.9
2017-08-05,91.21
2017-08-06,94.98
2017-08-07,96.65
2017-08-08,56.87
2017-08-09,62.08
2017-08-10,66.59
2017-08-11,41.93
2017-08-12,134.54
2017-08-13,105.01
2017-08-14,88.94
2017-08-15,86.83
2017-08-16,47.71
2017-08-17,56.82
2017-08-18,60.34
2017-08-19,121.57
2017-08-20,89.23
2017-08-21,60.63
2017-08-22,74.28
2017-08-23,69.07
2017-08-24,42.9
2017-08-25,72.15
2017-08-26,49.31
2017-08-27,101.92
2017-08-28,80.49
2017-08-29,81.46
2017-08-30,42.02
2017-08-31,43.34
2017-09-01,57.53
2017-09-02,61.98
2017-09-03,102.58
2017-09-04,78.97
2017-09-05,142.33
2017-09-06,198.18
2017-09-07,88.44
2017-09-08,68.98
2017-09-09,71.97
2017-09-10,93.84
2017-09-11,94.13
2017-09-12,59.02
2017-09-13,71.31
2017-09-14,120.33
2017-09-15,72.36
2017-09-16,46.38
2017-09-17,121.57
2017-09-18,68.55
2017-09-19,58.25
2017-09-20,52.37
2017-09-21,55.35
2017-09-22,63.09
2017-09-23,77.2
2017-09-24,118.2
2017-09-25,105.42
2017-09-26,58.14
2017-09-27,63.54
2017-09-28,103.05
2017-09-29,107.61
2017-09-30,44.96
2017-10-01,67.15
2017-10-02,75.31
2017-10-03,52.47
2017-10-04,48.06
2017-10-05,40.99
2017-10-06,85.68
2017-10-07,35.77
2017-10-08,89.65
2017-10-09,42.94
2017-10-10,74.46
2017-10-11,60.44
2017-10-12,37.61
2017-10-13,63.88
2017-10-14,61.43
2017-10-15,65.84
2017-10-16,98.42
2017-10-17,49.38
2017-10-18,100.11
2017-10-19,82.48
2017-10-20,62.32
2017-10-21,59.05
2017-10-22,108.51
2017-10-23,136.2
2017-10-24,37.25
2017-10-25,60.11
2017-10-26,114.37
2017-10-27,87.39
2017-10-28,58.75
2017-10-29,105.5
2017-10-30,64.62
2017-10-31,50.39
2017-11-01,66.7
2017-11-02,85.31
2017-11-03,103.89
2017-11-04,63.24
2017-11-05,120.72
2017-11-06,92.35
2017-11-07,100.93
2017-11-08,67.48
2017-11-09,65.11
2017-11-10,56.77
2017-11-11,61.32
2017-11-12,170.54
2017-11-13,134.97
2017-11-14,107.88
2017-11-15,58.1
2017-11-16,83.79
2017-11-17,98.62
2017-11-18,52.98
2017-11-19,119.38
2017-11-20,79.5
2017-11-21,199.49
2017-11-22,52.93
2017-11-23,61.97
2017-11-24,34.88
2017-11-25,48.73
2017-11-26,105.07
2017-11-27,31.11
2017-11-28,206.63
2017-11-29,103.98
2017-11-30,101.48
2017-12-01,86.95
2017-12-02,93.82
2017-12-03,87.52
2017-12-04,101.07
2017-12-05,95.44
2017-12-06,57.79
2017-12-07,40.69
2017-12-08,63.52
2017-12-09,129.89
2017-12-10,87.45
2017-12-11,81.46
2017-12-12,66.43
2017-12-13,52.01
2017-12-14,32.59
2017-12-15,104.84
2017-12-16,95.65
2017-12-17,141.38
2017-12-18,94.77
2017-12-19,82.4
2017-12-20,57.2
2017-12-21,92.94
2017-12-22,72.69
2017-12-23,133.94
2017-12-24,158.85
2017-12-25,101.81
2017-12-26,106.31
2017-12-27,58.44
2017-12-28,63.24
2017-12-29,146.43
2017-12-30,45.33
2017-12-31,174.9
2018-01-01,178.3
2018-01-02,111.2
2018-01-03,52.45
2018-01-04,243.48
2018-01-05,108.68
2018-01-06,83.81
2018-01-07,164.82
2018-01-08,77.28
2018-01-09,157.58
2018-01-10,89.18
2018-01-11,111.72
2018-01-12,107.69
2018-01-13,171.33
2018-01-14,176.99
2018-01-15,272.42
2018-01-16,61.57
2018-01-17,61.83
2018-01-18,115.86
2018-01-19,88.34
2018-01-20,85.4
2018-01-21,132.01
2018-01-22,110.72
2018-01-23,74.52
2018-01-24,93.27
2018-01-25,77.97
2018-01-26,110.0
2018-01-27,109.21
2018-01-28,105.65
2018-01-29,85.23
2018-01-30,68.45
2018-01-31,71.84
2018-02-01,49.78
2018-02-02,61.2
2018-02-03,44.0
2018-02-04,145.1
2018-02-05,145.79
2018-02-06,92.59
2018-02-07,58.29
2018-02-08,89.29
2018-02-09,82.68
2018-02-10,138.06
2018-02-11,145.19
2018-02-12,80.89
2018-02-13,104.55
2018-02-14,107.01
2018-02-15,88.63
2018-02-16,80.52
2018-02-17,63.93
2018-02-18,103.24
2018-02-19,53.44
2018-02-20,80.15
2018-02-21,95.81
2018-02-22,50.25
2018-02-23,55.72
2018-02-24,42.18
2018-02-25,126.87
2018-02-26,68.6
2018-02-27,52.64
2018-02-28,46.68
2018-03-01,69.3
2018-03-02,39.63
2018-03-03,34.62
2018-03-04,98.68
2018-03-05,148.37
2018-03-06,133.87
2018-03-07,87.33
2018-03-08,57.0
2018-03-09,132.57
2018-03-10,67.61
2018-03-11,170.78
2018-03-12,107.4
2018-03-13,54.85
2018-03-14,79.61
2018-03-15,43.98
2018-03-16,110.96
2018-03-17,132.51
2018-03-18,83.03
2018-03-19,74.64
2018-03-20,79.32
2018-03-21,55.83
2018-03-22,57.36
2018-03-23,66.64
2018-03-24,53.2
2018-03-25,61.37
2018-03-26,89.77
2018-03-27,22.48
2018-03-28,26.48
2018-03-29,16.75
2018-03-30,44.07
2018-03-31,67.64
2018-04-01,111.65
2018-04-02,167.71
2018-04-03,88.73
2018-04-04,52.9
2018-04-05,109.08
2018-04-06,70.62
2018-04-07,106.96
2018-04-08,151.12
2018-04-09,275.14
2018-04-10,56.17
2018-04-11,79.88
2018-04-12,190.11
2018-04-13,141.34
2018-04-14,71.29
2018-04-15,84.7
2018-04-16,65.26
2018-04-17,65.55
2018-04-18,71.44
2018-04-19,46.61
2018-04-20,47.54
2018-04-21,19.59
2018-04-22,70.06
2018-04-23,66.91
2018-04-24,35.09
2018-04-25,108.69
2018-04-26,68.42
2018-04-27,25.82
2018-04-28,57.83
2018-04-29,65.0
2018-04-30,86.67
2018-05-01,101.87
2018-05-02,95.92
2018-05-03,57.16
2018-05-04,38.51
2018-05-05,175.19
2018-05-06,122.37
2018-05-07,96.74
2018-05-08,100.02
2018-05-09,62.2
2018-05-10,74.02
2018-05-11,78.27
2018-05-12,115.07
2018-05-13,71.37
2018-05-14,127.21
2018-05-15,42.73
2018-05-16,50.06
2018-05-17,74.49
2018-05-18,129.32
2018-05-19,118.29
2018-05-20,57.04
2018-05-21,87.84
2018-05-22,92.17
2018-05-23,171.23
2018-05-24,48.9
2018-05-25,102.1
2018-05-26,45.88
2018-05-27,75.5
2018-05-28,49.45
2018-05-29,50.44
2018-05-30,135.21
2018-05-31,77.32
2018-06-01,109.62
2018-06-02,110.85
2018-06-03,56.64
2018-06-04,80.79
2018-06-05,36.31
2018-06-06,37.98
2018-06-07,55.99
2018-06-08,112.51
2018-06-09,152.77
2018-06-10,170.95
2018-06-11,138.36
2018-06-12,235.59
2018-06-13,137.07
2018-06-14,96.72
2018-06-15,68.71
2018-06-16,82.17
2018-06-17,105.3
2018-06-18,79.32
2018-06-19,165.86
2018-06-20,222.05
2018-06-21,71.67
2018-06-22,80.35
2018-06-23,40.76
